"Cancer","CD4Tcell_sc_lg","Neutrophils_lg","Endothelial.cells_lg","CAF_lg","T.cells.CD8_lg","NK.cells.active_lg","NK.cells.rest_lg","Macrophages_sc_lg","B.cells.naive_lg","proliferation","Epithelial","Mesenchymal","CCN4","pM0","pM1","pM2"
1,0.475427947930915,-10.3484748423709,-0.604272735740088,4.17456374717145,2.05958520067602,-0.386225586747704,-10.6758940304956,4.09062138884737,1.64795104809912,6.43419495980581,0.398787936525578,0.452176986048527,2.78631210480181,0.346286494993875,0.399334065206612,0.254377626533769
1,1.23803255321505,-9.61822504565999,-0.812486072471589,4.28052955948642,1.17345489310613,-10.9350366353888,-10.0479197007107,4.64006023379241,-0.331923793178001,8.34916233678928,0.552606243283853,0.46960049738646,2.30468502903524,0.227672088494403,0.268736459901188,0.503572020949177
1,3.05524805247204,-10.0203770130579,0.742078584924747,4.38225673212233,2.82840037964608,-9.980631270187,-0.148659830544275,3.77805052676553,1.72158238606768,16.0439956642099,0.45707547245975,0.636473644000071,5.17146193530105,0.220153035446385,0.4693238090667,0.310479977667771
1,-0.744617797703141,-10.0863927868921,-3.4329975104482,4.49992276330486,2.17718534616824,-3.14047847859114,-2.8004777338541,3.82276298711018,-0.100226514109733,33.2502012200907,0.442099183947725,0.58353613946529,3.41034719088014,0.488590713611162,0.299539084945908,0.211863874166682
1,-9.85803214686094,-9.64220788978133,1.98668986739739,5.49714769886795,0.62769879752074,-2.21710631071521,-9.41178676417229,2.6405109255405,-0.456716454303542,-26.8120944204922,0.447889383227064,0.68422997602061,4.8114413278949,0.224914366796114,0.29807833559713,0.477032531793357
1,1.14637251355944,-9.4902693872254,-2.71614429014252,4.16777331404682,0.110415219095189,-9.9908029186059,-9.46663927313599,4.48023805099479,-10.0304656906271,-9.27713893492627,0.387084769648947,0.402340518407933,1.99737605493143,0.000315453838514306,0.173837823157464,0.825855354652045
1,-10.1520977929216,-4.42080557026579,-9.93655580195315,5.46521957437812,-1.54612875810413,-9.17813043124334,-3.85409417107203,3.80703853838435,-10.1598773613456,-26.5616904414221,0.550137823598127,0.540098545927152,5.12935190016791,0.185828687969621,0.0307353878232284,0.782911353502826
1,-9.72983072148381,-10.4666129723128,0.299445638550756,4.24808703129216,-1.64949859728317,-2.50055447499832,-9.75277710335434,2.8549738140766,-0.842856225928068,-9.76853563556576,0.516710692257869,0.378577380731914,2.46899086555118,0.102896394570576,0.206707993463284,0.690553406450326
1,-10.3141313016721,-10.3527166074978,1.22277594142736,5.13860217037127,0.314097916472568,-2.44125853120848,-10.2845686672023,2.60253664156782,-0.0287576067009171,-4.07298901740996,0.512182602108406,0.474818670500335,3.0659145277935,0.0605219883874602,0.32415952717816,0.615269376262205
1,-1.88151507085904,-9.84296228091329,0.512010373939232,5.0393771291082,0.159423312783233,-1.81674018922796,-10.0219802653308,3.19873818853637,0.556519522558756,-26.112203461914,0.491620075126952,0.64443743503369,3.76650937313982,0.0657607564562657,0.503829614126317,0.430358149179643
1,-11.6274308857379,-10.5733822591972,-4.66964983046309,3.9961165610886,-0.830071073213373,-9.17621150375804,-9.8361753100549,3.65583254174136,-2.74796028798126,27.9549992359269,0.603369539246851,0.428954348514038,2.34927528896986,0.32215476118546,0.361345376307629,0.31643783355611
1,-9.58165540288766,-11.1664401045827,-6.53995676917091,5.28009071770773,-0.239237922670456,-9.78141325565649,-10.548876638346,3.87874721516409,-0.991526218640362,4.83448571102407,0.553317683345335,0.66746670394103,4.2546822646542,0.486425368714595,0.166810864913566,0.346889896605832
1,-10.241976171424,-10.3162644600327,-10.2843367750173,4.49727409217767,0.381558885319083,-2.44752195008704,-10.3397492701202,0.717513649611183,-1.2956513286033,4.04480741129916,0.573252740480293,0.437197675927964,1.0877863703632,0.766682958583825,0.000414595014467182,0.232938213898479
1,0.347750737124081,-10.2036999789252,2.79298700896657,5.2645813193998,0.991910150219812,-0.876998252683933,-9.819504942189,3.44913331242884,0.979804207342512,-37.9319944808437,0.460932109443671,0.724289340793257,4.4077163561094,0.605292393517536,0.213409363751694,0.181274656795695
1,-10.4976350994219,-5.85829455629083,-3.22824229655699,4.62378273513671,1.26176642118537,-4.12631188213692,-2.35420109861099,3.34420836355264,-0.992075034272809,37.0971037441331,0.368198980718174,0.445266333674832,0.584527250964333,0.581849965330332,0.195307234723767,0.222981564014496
1,-10.6839173884285,-10.3717419972135,0.243376173003619,4.95755070539487,0.323129825086447,-10.0722084239854,-3.11976430481844,2.23389666826787,-1.423679373848,24.0982619275849,0.543747495485941,0.431639011416331,3.58995677760646,0.686104774055116,0.114619181542504,0.199331532612569
1,-0.648077435197316,-9.91461161618153,1.27964991312879,4.78467718170928,1.19215107633666,-10.0714077439782,-1.95975252702351,2.85951313677856,0.181548719134246,24.5019966428545,0.434005470644498,0.572181407409291,3.76838347942196,0.560295863905173,0.233074269142869,0.206621871375177
1,1.57401921146724,-10.6614224709309,-3.54013371530294,4.50883006698422,0.324324794685296,-9.7879904788479,-10.0577134399351,3.10882484952199,0.488603154249137,-15.0016847079982,0.395994752879452,0.45027014435535,3.19759715562046,0.231522678722578,0.543710380946275,0.224865142488694
1,-10.3804661052186,-9.9796509579006,1.47147041020813,4.51883241505297,-2.50115121910647,-2.91849230222661,-10.5536333766742,2.20241057877609,-10.3684829070755,20.3909003014469,0.505340272247279,0.359288140173353,1.99652507235417,0.569980935724601,0,0.430478875333636
1,-10.4904402268535,-11.0456624450809,0.372676739627439,5.17152559085226,-1.15264313500158,-9.09646740120896,-9.60744262419268,2.86415522809959,-4.81039320505595,-13.6123333683283,0.425955607052526,0.553599386455219,4.50995903037289,0.0889711424031238,0.230657974415566,0.680312337689196
1,2.77955436210924,-4.08082461602457,2.05840955432313,5.47660497678834,1.43574143102631,-3.13119257158494,-9.4399336495744,4.35823368382335,0.93333330474104,-29.2693467524034,0.415793065036489,0.690141333912222,5.14721626961639,0.209825510139833,0.34659042692532,0.443681231787277
1,0.227701993960531,-5.10004572960487,1.90677321617692,5.40721824515187,0.503941573981759,-3.01474769285786,-10.0984261720943,3.12151808199543,0.489290594696054,-22.6690586496173,0.459136720246324,0.717843208881696,5.11795218978492,0.422038544542907,0.306759518163037,0.271167554146663
1,2.60819585793197,-9.81201592208508,-1.56249240958867,3.81215541517014,2.94427430013595,0.507008390104048,-9.04049843285678,3.86946255434518,2.54307921072344,13.2522136900538,0.435168140658895,0.481996594587544,3.55991754414807,0.485054568266926,0.29774670234575,0.217203614420634
1,-1.11552098237507,-4.37677244972636,0.483243022098325,5.08100149937856,-2.05498312805049,-5.0241524797421,-3.96656789850832,3.02894512395403,-1.11476157726639,-6.21969734250193,0.465422773495435,0.461190077341865,2.76114811147733,0.270072184495386,0.203475813313376,0.526129512136865
1,-0.260477451518062,-9.64531197201945,1.98979226841415,5.23326135194465,0.23635467047275,-3.97074041282681,-10.200682527234,3.17052851080674,0.768923028319485,-24.8963807057264,0.567767962611696,0.575787773647237,3.30288075544725,0.000286014935088819,0.335251579352331,0.664532019683017
1,1.64222798876826,-10.4916362586738,-9.01347543831534,3.3329529119644,0.331169954375318,-2.80051239515018,-9.25549663222252,4.14271277750835,-0.628300556245876,-0.288177121999246,0.402299110536512,0.266608886844988,0.706869049149621,0.00037961239932724,0.335361719517449,0.664124633960487
1,-10.0161407883822,-4.90119104897923,0.810459306592414,5.09503833729155,-1.0416461842562,-2.68487781221752,-9.41745346811031,2.16120426920959,-2.70658586497034,7.76498671535144,0.547593000883555,0.520857987287703,4.59982752707874,0.539160150000837,0.221505781653015,0.239224361715628
1,-9.5880799928379,-9.27456534887721,-3.34545253604046,4.8468181728258,0.475232516719031,-10.3391237551852,-2.18809253465462,3.83611537328759,-0.329455532485608,-8.38484102464573,0.542349462517506,0.637094287297538,4.82545551433168,0.568827845668956,0.160905528593975,0.270082335503493
1,-0.145917386136941,-8.17002320863164,2.52912990686585,5.10753296838872,1.17794887454179,-1.06250756943839,-9.85108653680785,3.2654097085927,0.255925772430384,-15.9089714546695,0.503319519104208,0.615956861822333,4.99536912966712,0.000237511375307522,0.321672089494636,0.678037383300024
1,0.563811556599391,-9.75722925940593,0.443241251461323,5.45399975566937,2.10396757999028,-10.0434569582343,-9.77224272487389,2.85608503430703,1.91499156463304,-26.5001711575601,0.492287726756054,0.592917303469722,4.93764088125378,0.663197732894217,0.163965252981201,0.172815902802706
1,0.494775777075236,-10.8841783895728,-1.72352335877191,4.92871771055313,0.054862623959369,-1.74427854545855,-10.1055992381524,3.62212455542056,0.424629826732909,0.623061728409418,0.595851736865685,0.496453339792974,2.6764191244609,0.131096230008193,0.346618989095892,0.52199662235878
1,2.99592638536873,-10.7088755525734,0.613856354382534,3.50758475278857,3.99463939650715,0.65582085509771,-10.2161438336446,4.28362735582288,2.05514513750628,13.9492422398776,0.544176092589011,0.451026059763176,3.36763336809894,0.342778355524258,0.525493142539764,0.131716162474341
1,0.513211685537392,-11.0936805580013,1.24580898379139,4.84573394491074,0.15575380742865,-3.76806098989082,-9.45640529849096,2.72398915041122,-0.709600660253034,-4.41362043591922,0.413471520841507,0.531345845575595,3.56632452839292,0.484984771177149,0.219919625713682,0.295220078033393
1,0.604923645443117,-10.4599547327162,-4.92542907923479,5.07188519814898,0.409178776242478,-10.2617303357685,-1.74501129389855,4.0157088904419,-3.54926598357917,2.41212943033642,0.528340979602722,0.665366819712716,4.53375940985232,0.573680065394636,0.0899263496526475,0.33645872143823
1,-9.99151086888882,-10.4332041710613,-7.98243961471928,4.53586046225424,4.54248791745589,-2.19409357257371,-8.82372604453129,3.49771676106432,2.42183807828719,13.3982215668064,0.483537744023856,0.573158280438427,2.98619027756308,0.350864128641162,0.251718490781202,0.397424668250032
1,2.23270858958985,-11.0920815968926,-1.98248083632995,4.77820671070939,2.61148718472608,-9.5563702163962,-10.2417194912985,3.27693490593226,0.702589643512408,27.606637189567,0.523044819763549,0.667498716737051,4.71035711777372,0.671296257207345,0.179399331542055,0.149303328283677
1,1.54852162955266,-10.9764959115819,0.851292458828792,4.99031710080431,0.491339379114435,-2.11543797837147,-9.51156043526596,3.45877395374706,1.22140811745867,-9.80280689860696,0.466751571108651,0.58472517833956,4.9215618573773,0.230914413351479,0.345216586501882,0.423715114596554
1,-9.57152046685045,-4.91306212106152,-8.84370246946655,4.95906086981607,-1.24979600910781,-10.7396725564809,-1.96446534863193,3.5334450052567,-1.05479896333923,-1.04043416664592,0.51962053662239,0.539393200203982,3.58645777619489,0.564384221743596,0.200402321034676,0.235178075526313
1,0.867000422128046,-10.3578667676812,1.26215365508049,5.18423661906938,2.61483535421036,-10.4115450718392,-2.30668628328778,4.03370704711925,-0.389036612052988,-1.57142588047271,0.531512782120948,0.678145736973429,3.98393814043646,0.43313021570386,0.22740501069765,0.33948332192852
1,-9.8596970242079,-2.09762574623273,-5.73352482716008,5.39770587764825,1.07327806932365,-4.08547859871962,-9.08477383294065,3.43750819681248,-2.63925022115778,-22.5255268263828,0.557731996987349,0.549788030426684,3.13091393218886,0.40246814070113,0.214765870759667,0.382836507206998
1,-10.3005377448816,-10.4534117046403,-0.990509730404605,4.90998604408571,-0.408620640694996,-9.81624083299401,-3.5852344057978,1.46328503826918,-0.46668239113384,20.5647850414056,0.587195816309548,0.538500551309449,2.88741766407895,0.571586384921244,0.195815064641541,0.23272651356739
1,-1.82125728220866,-11.0117950246414,1.81528865284895,5.29317355758609,0.531540934034056,-1.83201914272375,-10.5183756492408,3.43312194295318,-0.371596883256858,-3.56745944026757,0.463873160938075,0.634856555831265,4.70720223333325,0.57502020086675,0.157559153590634,0.267487745761974
1,-0.705478149979551,-9.27375032101648,-1.44145774071143,5.12436338632921,-3.45516189198075,-1.96700323426572,-11.0499931583356,2.36614960617519,0.112000230891699,5.04481649951102,0.431248509384939,0.594768360811727,4.11018307392999,0.554837355375888,0.104108097078339,0.341007266797032
1,1.0058529617078,-5.19126637351194,0.657348086756259,5.30791583789917,0.818186528301081,-3.58154114724525,-9.48106708680746,3.55064863990067,0.74892719321534,-22.9767832337562,0.366024857580449,0.679248721241832,5.98486875914744,0.26367621981233,0.273739582685571,0.462541827528487
1,-9.67859000362365,-7.46824985451037,0.41251023459814,5.00651884657276,0.441423929288925,-10.0724378562786,-6.39169331166963,3.06514120212883,-0.0281429624963178,-5.38337938823052,0.623809154894705,0.665285392905091,4.54972854545698,0.409985592698104,0.167228711700607,0.422881907692662
1,0.100682392143779,-1.9512675420344,1.53742045753115,5.01943331434422,-0.576846515207779,-10.6296620224641,-9.92878167881961,3.56588419791567,-1.20570669098487,-5.36328118357971,0.384504047166615,0.558304529972761,4.14825336200947,0.395887958446092,0.176279092567748,0.427952706898681
1,0.0341227854052981,-2.65352994610834,1.76964226999784,5.4508353532551,0.104269331361572,-10.0138658852021,-9.58882611372044,3.60176980188747,0.538336486604162,-17.5645328090664,0.528176202225425,0.72108288766943,5.95589299569288,0.379800326457552,0.239185376768811,0.381001468778611
1,-9.44900935311039,-9.92491307563953,-5.61200025594377,4.80002110401269,-7.42529865179929,-1.23576563263319,-10.0203030392467,1.76263838505738,0.564827647270213,30.1396164499091,0.511789947634428,0.539549869713482,3.09006782185338,0.40669566360336,0.282983262961088,0.310297711133265
1,-1.20091266385603,-6.94337223895535,-1.89164379574568,4.77645868844003,-4.69923317038487,-9.83560353929381,-3.02264757740185,4.43555486124737,-1.11941902518092,-0.071459267919195,0.51954547016191,0.393144939406511,2.46101059914239,0.480671555910559,0.104828694598241,0.414446865168543
1,-8.94682495461069,-9.38935645173889,-1.67790647179901,4.23919005966128,-8.74005489460056,-9.84092141666949,-2.35450870457292,2.96694551109699,-0.667945722917621,16.496085589948,0.519437088941215,0.494849356022901,2.90069950560548,0.49481301269212,0.149345560559448,0.35566409374959
1,-0.180263937920751,-1.09758148417856,-1.3206782426969,4.94292038514755,1.53594987764196,-9.45620574999664,-10.9628236783274,4.24348528661914,0.725555409042801,0.0932252281528254,0.477475047873701,0.559045314963549,5.30855673864382,0.242331255091944,0.127284653246689,0.630378746290885
1,1.55211718603903,-5.03133312915919,0.357770424727666,4.69462333978554,1.91244216625844,-10.0107718831699,-9.86219829755312,4.22448762754542,0.360504859338429,-26.9498755212032,0.469177545900784,0.542553743892782,4.76088136499488,0.481137742171041,0.186812536163618,0.3320764722185
1,-10.6125628615622,-10.7522920581021,-11.1484511921854,5.03785375943189,-0.339608387208326,-9.28171796064777,-2.12951766135269,1.887091231037,-5.75195216867388,3.10387819136312,0.494531893712869,0.448307275493946,2.42749055268763,0.862865771124646,0.0261716055059955,0.110902535818178
1,2.19390669296862,-10.9001206757172,1.70893064371472,4.41890058100563,2.62328665093706,-9.82764700639042,-10.040192465342,3.26552447271465,2.0564741770741,-3.7871263272206,0.548715150025502,0.586007570596837,4.31041948820052,0.14158285749541,0.440117818649435,0.418227520050577
1,-9.48775188138489,-10.483356030443,1.66486641199247,4.97396562079886,0.498060960475197,-6.58462343175956,-9.19957247384917,2.97237100554855,0.978064970724227,2.09824834133218,0.503458760037175,0.625556247271738,4.81082094410498,0.122835765224088,0.458884057199116,0.41820913134184
1,0.380865027073155,-9.89946442877878,-3.60667290882794,4.80271383140523,-1.07987531413176,-2.592859311222,-10.0038696204357,3.33076394324895,-1.33935378861344,44.1137830954777,0.521143265935392,0.525788698987625,2.44319203511169,0.77076614602021,0.113383803773102,0.115900667188945
1,-10.1127111190173,-3.58132002857087,0.314936876223152,4.4801443771768,0.666908288976572,-4.23841455321842,-9.78937108145321,2.88822426821641,-1.5328326808472,15.202512163192,0.55638842619134,0.449124897948472,2.99458545679609,0.00023895018324695,0.309448362922645,0.690066618969227
1,-10.3163844932444,-10.1365631316511,-2.18047969758791,5.02959265019386,-0.372453165485945,-2.6509804303859,-10.1265873196061,3.07523124679773,0.0172935697039914,-0.388304740515858,0.421783758768732,0.4294455904854,3.10472497550499,0.305523563777396,0.158260453242134,0.536060233594174
1,-10.2659351970834,-10.3859984830499,1.11651952322795,4.87072139301811,-0.0378270997829372,-2.47410768596781,-3.12417941639945,2.51444061203894,-0.971100093454601,24.2058776236459,0.515082543290658,0.45284578559981,2.25997360816246,0.521402579708803,0.210316048358495,0.268270645378232
0,-10.1626610393247,-10.3667418482511,2.61793219075407,5.24739654550543,1.09456051123752,-10.164299544826,-2.44356752971043,3.38740905561576,0.690077890436837,-26.2819545483192,0.623234851186721,0.434760462404162,1.4088625466758,0.0611708364171128,0.0490197693511031,0.889743769679747
1,1.92090681468145,-10.4249524886156,0.373166260902915,4.97243753361753,1.26890567516846,-9.73548860992303,-9.41450168494404,3.6249352768049,1.42285377919839,-18.8235340904124,0.533420078557341,0.598936997111422,5.02029852680594,0.12580367047732,0.348177411637009,0.525908337994518
1,-10.3433925727256,-4.20472891848472,-0.871750323660827,4.99865327931824,-1.52762551099493,-1.89652096730379,-10.9615533726836,2.7295770288362,-2.87751639794002,-10.6295987579076,0.467797412893824,0.538769728364042,4.91749981818892,0.423424413138304,0.116831705351104,0.459821867349994
0,0.305956782938871,-11.0629750157247,3.30494681017733,5.18728736574331,0.0532394320560134,-1.70177976613965,-10.5662189487658,3.47357214548469,0.585064304346849,-48.8292577780777,0.557928442262929,0.409075636794506,-0.432738976184815,0.361482665594419,0.0844123795949634,0.554073657786136
1,1.35862323222781,-6.7166037715139,-3.01454826606607,4.82265697480218,-0.987966069767053,-2.62660024514661,-10.4913208977529,2.39550433186459,-0.15618513760275,24.9005802415781,0.41306076702318,0.402049526003737,1.89610207809518,0.7001416513199,0.127175386326999,0.172772703904273
1,-9.77517300081454,-10.1114455059701,0.648614951847159,4.61991855928183,-1.85544484566051,-4.68744773726711,-9.52174743420606,1.70218329641836,-2.05395966340433,-9.1533256757789,0.604439699473147,0.539095574644871,3.64991225594614,0.605352382091539,0.0365351302064544,0.357982325101445
1,-10.7563585031378,-9.86640245759173,-9.63265727913316,5.32482578934473,-2.39743071775462,-10.0259811969733,-3.36662675606106,2.02091246795657,-9.83063100993341,-11.0874076462236,0.54329327896696,0.623511147597291,4.68179605728557,0.642665796459213,0.0980275652037139,0.25934897022352
1,-10.7224296851246,-10.3422523176085,1.04598923348338,4.94936596148801,-2.27920320843979,-4.092722959591,-10.5396696598917,4.11478844868217,-1.07276377420225,-23.7308863531637,0.518799343993483,0.52850752523834,4.00277231887532,0.764278806178491,0.0402793745852763,0.195433925637943
0,-10.7853072627505,-10.4049440948931,2.8495277288644,5.26285585159184,-0.695086372838792,-1.81712774447147,-9.71565134845294,2.72939760266771,0.536523657980407,-30.6158935237623,0.550292544174139,0.452176295339515,1.65946249891383,0.0133541948129808,0.0683767567171325,0.917924211614375
1,-10.5932170483784,-11.3957791074062,-0.216543309924677,5.22440994003341,-3.02394719959816,-10.6257825479055,-4.10886229921228,0.500251816087818,-0.72638857191223,9.96137319616377,0.580015892192792,0.623380563087981,2.91859023469481,0.954277405273089,0.00951719280992376,0.0361696637143403
1,-10.6166719822347,-10.881402706978,-9.73543927695516,4.69901911496481,-0.280135772293893,-8.75768059808792,-9.63164297519533,2.4603431900688,-1.68536360241179,-1.17673697055245,0.529439872246949,0.510979099154791,1.85161880546913,0.757716054224228,0.0773971231956446,0.164822227556406
0,-10.0110780520451,-1.74167605488784,3.55266262457819,5.66066972539158,-2.04589570133109,-1.66667199395923,-11.0382327967999,3.16480840291408,-0.000517202772750941,-55.7351482089712,0.407058694790149,0.489210385841997,1.99099629278609,9.20377949771967e-05,0.0615297947954265,0.938339480426192
1,-10.5529201470786,-2.85789985630069,-1.34719318524244,5.11963488828712,-1.73419630142605,-10.7746711673527,-4.57780315358253,3.21442535808027,-1.13759950710891,14.8094554267301,0.402478592847395,0.523778512896532,2.63997067317485,0.367709725422675,0.0559650621259749,0.576270382623645
0,-10.6811666538513,-9.64938583825182,3.33341842266943,5.14707877026767,0.804007323992684,-1.61944173994661,-3.72397391293613,3.16147424027486,1.75405739901635,-36.5150405030421,0.517131812202316,0.406979438473623,-0.244535819011414,0.000269027248128609,0.03725261264968,0.96240213454194
1,-10.0922615924938,-10.2803600327758,-9.95366644547565,3.64676392889455,-1.47267983775889,-1.98226123355572,-9.98315531542774,4.20297754657694,-10.5614358744858,4.81188476197682,0.433293857594157,0.1737679371773,-2.43894967020874,0.213632258302534,0.111633451985993,0.674725565112979
1,-10.6859749665422,-10.021600705857,-10.066519515811,4.36977236659852,-0.509006553313913,-9.08990570978436,-11.0131916018222,3.08644975702864,-0.7545914539463,12.4079699273063,0.316626846472128,0.415411544849427,3.32024904776737,0.348175264370545,0.135356231394972,0.516446386842715
1,-10.3885517924364,-2.40374886216928,1.31808570112452,5.40066545067588,-0.678288764073081,-9.52240976611406,-7.63972703207904,3.33130431106649,-2.07517336527133,-15.2644703144371,0.514151203727668,0.638300692893133,4.9854290745718,0.497609679435147,0.0538059290890496,0.448620912740416
1,-9.46937099440785,-9.97034806251923,-9.92290767218454,4.01457334747072,-2.50774088950428,-5.92571532150755,-10.1194129011564,3.40776829822508,-1.29326675509928,7.34314695802507,0.40221558081977,0.227457218773349,1.8400010843344,0.000284985030598407,0.196252124076033,0.803429915854074
1,-10.3054509841103,-10.1582697912246,-9.58361652295142,5.10216482213983,0.121301467923639,-1.84455597094721,-10.1533696611925,3.02256192022438,0.560618081845173,11.1835387032065,0.474715619661397,0.67108651577403,4.69237597134564,0.461212963211188,0.248846912205893,0.2899005594137
1,-9.33658713929623,-11.2457214885643,-10.5857176169627,4.7006334243963,0.431014377160034,-9.42877815452109,-9.98756902756783,3.27958749340084,-0.890796015097725,-3.70423807956212,0.374917075744132,0.371455581235669,3.66335367603028,0.269808213465472,0.37730097919044,0.352838806327581
1,-10.2508383671197,-10.3639852661983,-3.34807129991941,4.25706050514885,0.436726686158437,-3.36968901387552,-9.74563481367938,3.87375614208535,-0.481949420985836,2.01297807143958,0.547439511479425,0.431977934162435,3.36315395063823,0.179868135457765,0.205713217660224,0.614500290517254
1,-10.6320683095185,-11.3558148797413,-5.2211030803794,4.76157009723613,0.311389628272597,-2.27355139268718,-9.74642340936878,3.29590775735689,-1.35997784909337,16.8982509115907,0.403187690427629,0.526393941784257,3.78176241721789,0.465116917110828,0.136580757262741,0.398384110322358
1,-9.91399836884352,-10.0702087767864,-9.49469844419343,5.15036195473323,-4.8179960389011,-2.66350434515849,-9.77320687281847,2.73509609698663,0.467022399503768,-28.8966579230513,0.526266505906157,0.355465451542998,0.664235822581219,0.53701707284809,0.134969441130267,0.32791142900419
1,-11.0661603956696,-9.29309055264574,-9.68454873341121,3.4439602497467,-8.67556230319843,-3.59897593402427,-9.60114546755726,3.340269031233,-10.1254413147033,-7.60741100036418,0.411091819599881,0.247894715198907,1.48214852575808,0.477851413993286,0.0344858016452143,0.487699044055895
1,-10.5694053314668,-0.0718596175744372,-3.08579537018551,4.81485307121548,2.8439106955929,-10.3837313113589,-1.74933322844462,3.66050413513994,1.51535752026814,5.17483336118251,0.503863738225621,0.619246598508331,3.70045646368144,0.319427381081176,0.201301712669089,0.479266502950579
